	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
CENPH	10.7478322375997	10.7386833846504	10.9597596076704	11.0082427729859	11.0840502982011	11.0961644679289	11.119090609714	11.0629593023592
CENPI	10.242550931661	10.1161908448335	9.74094084383449	9.6529163754268	9.90986499560773	10.1976790868369	10.1932706318403	10.1920538348818
CENPJ	9.91882643588138	10.1092242192167	10.1677857329699	10.0574727093625	10.3495595225225	10.1026802304615	10.1102784294948	10.1870975217705
CENPK	9.85753210353009	9.93105883026146	10.0817704954484	10.0145548388343	10.1772327290645	9.85733443279843	9.88471013841063	9.71566813234154
CENPL	9.56428021899944	9.42746186828247	9.37925310338994	9.2001385180249	9.36747362630541	9.2599318573101	9.22237096864951	9.21941433601486
CENPM	8.89826240005017	8.96993490986987	8.86740871849314	8.92617149365932	8.66170467062511	9.29718493303904	9.11293714345324	9.14639253195288
CENPN	10.6381328735508	10.4353543804248	10.3126525537711	10.2694511186313	10.2515523103614	10.639252977387	10.6277115192625	10.4756265560436
CENPO	10.550473474993	10.5070728516097	10.4373806455688	10.3875640505418	10.3830088662117	10.4988551056822	10.4885931439634	10.6063705174415
CENPP	8.50531961906235	8.58426972218732	8.60293481557858	8.59436483840215	8.66714565766861	8.5752899737612	8.52249972790186	8.37205883128931
CENPQ	9.81926114274996	9.74941900967984	9.98082565925779	9.85132302230961	10.0621770641493	9.35132073610372	9.39481340798623	9.35227687514765
CENPT	9.39930433051387	9.53326680134008	9.32412571078046	9.52594846779644	9.29552153387696	9.50251236317913	9.61148108269679	9.67612369163236
CENPV	10.9487270181525	10.9546208224921	10.7295293932638	10.8188194154386	10.6328528073395	10.9870400044972	10.954375401248	11.0245764986778
CENPVL1	0	0	0	0	0	0	0	0
CENPW	9.52226533169736	9.54157087961329	9.74933512347589	9.74880968495971	9.97711964289513	9.47928933165517	9.42565257466635	9.49814256547869
CEP104	11.0117096091872	10.9952426137675	10.6555363151666	10.6860209662225	10.6118454448398	10.9601939016392	11.0236865979301	11.032887786756
CEP112	8.2200722316234	8.40473419700138	8.64852603781624	8.65630370116473	9.0002680415336	8.58201391847032	8.5547434369698	8.59299656301959
CEP120	10.389326176856	10.3133574836063	10.3663938211382	10.3446444509796	10.4897287990544	10.2333531187532	10.3587847742516	10.3046422226103
CEP128	9.39520212886674	9.24373019183783	9.04383111108997	9.05277811243756	9.22717779046604	9.08872801258702	9.04362512030906	8.94972820297482
CEP135	10.6189126888571	10.7232527147652	10.5877201924595	10.5197175120586	10.6954315637079	10.8214719240476	10.8687979414442	10.8463791189261
CEP152	9.76412878749787	9.68528339111998	9.70255018362672	9.55019250413205	9.87502420762839	9.53232760834966	9.47492808523749	9.41579775502875
CEP164	10.2815944891714	10.2702863800882	9.88376620844872	9.97416604974133	9.80518179318609	9.99217463148602	10.053584389252	10.1904036216983
CEP170	10.9887525062423	11.0318075020013	11.2694343289945	11.2281220312784	11.491529023358	11.0544672842172	11.168113355565	11.129058677841
CEP170P1	1.5446504302868	1.04915498583224	0	0	2.0216395901114	1.4760667690282	0	0
CEP19	7.9709255071242	7.91005569802609	8.03973428063021	8.14462763375118	8.01166219139779	8.2133190220393	8.43426292230216	8.07573948856866
CEP192	10.2233970989111	10.2652810805082	10.0043957496875	9.90736392817636	10.165747058288	10.1475658715032	10.2199066350225	10.1937021626408
CEP250	10.8387427092313	10.8039934140814	10.7210187369817	10.6758258674774	10.7592346185995	10.6648146165011	10.7914170282202	10.8070762619945
CEP290	10.9022695426357	11.0027804778551	10.8912439140879	10.8195319909585	11.1832704465651	10.8710414170568	10.9626604439152	10.8536958392573
CEP350	11.2285688950324	11.2514673072299	11.0811047174787	10.9166377334731	11.1775630245717	10.955670578058	11.0479585905333	10.9746365258197
CEP41	9.45685571381732	9.48025450062093	9.52815155587487	9.28100431830232	9.38078107360378	9.63612455504781	9.70782463449406	9.63303694433549
CEP44	9.77047698966573	9.74941900967984	10.2597725473577	10.2174132489613	10.4140831243193	9.70242186310075	9.79981764361419	9.64754264269357
CEP55	10.8061560493788	10.7936014038784	10.8377975370516	10.7569266967084	11.0067624943689	10.9129768401214	10.9968005400455	10.8620126188096
CEP57	11.0941577598802	11.0508393887404	10.8331981535098	10.7739378830662	10.9774990760802	10.9990224729887	11.0690411091389	10.9974652413754
CEP57L1	9.20051423701499	9.26645284582631	9.40781512846296	9.34377348554439	9.74984667897164	9.15109982784305	9.16085723978674	9.02942439617679
CEP63	9.80387022135618	9.76723171137682	9.75490429774063	9.76665546763298	9.82964920707515	9.6345083115069	9.61148108269679	9.49011639177106
CEP68	9.97579222692756	10.0139655802933	9.7919441819124	9.74581380765743	9.80023811870856	9.83639757483923	9.82647442804045	9.7630665313851
CEP70	9.26037520219067	9.35156571590242	9.82276353572395	9.69546193356746	9.98149374581101	9.50073918778613	9.62862306271973	9.46576642859091
CEP72	9.35352551285523	9.37266377346938	9.45647715287781	9.40011918176231	9.28494334127444	9.44281528210908	9.36557448031461	9.45481088552664
CEP76	8.88662088784444	8.73670074485452	8.5104843543492	8.36368829632891	8.62303212731054	8.59204143911412	8.60564950800642	8.56270240443391
CEP78	9.82028138965148	9.85813370187054	9.77833633859569	9.85688726176814	10.1109040070014	10.0009821487938	9.98720622561538	10.0482276523785
CEP85	11.2850849610571	11.3073220996565	11.1853175813663	11.2318739980345	11.2198282800274	11.406642194136	11.4240783432596	11.4615013895637
CEP85L	9.51219908124973	9.53326680134008	9.63015664074861	9.56895963137496	9.92810833757281	9.4186028713994	9.73093776075226	9.62083644474461
CEP89	7.92992276320544	7.92282665726677	7.8756157849334	7.90247809663207	7.81001143390961	7.81710184108626	7.75522678817879	7.9487437130847
CEP95	11.0439468406466	11.1335061501058	10.8766306907905	10.7783427918584	10.9330246676888	10.7199624334903	10.8478066047548	10.8027624559198
CEP97	10.0261794273571	10.0361741925127	10.1625574408117	10.0157989484519	10.2873240253784	9.97949845254567	10.0620215342575	9.94631440856087
CEPT1	10.426649901699	10.4409141835391	10.2714764525876	10.2217323085667	10.3846611475125	10.0430129595206	10.0135451891795	10.0913098919096
CER1	0	0	0.873591161997045	0	0	0	0	1.22484716351885
CERCAM	9.6517026054712	9.82959563861341	9.50355122577057	9.55362291764387	9.27071734065657	9.46116757040142	9.52053676582731	9.47934489205092
CERK	11.3648645034009	11.3127904615831	10.7074400049785	10.7298911521378	10.594816494942	11.2502725717076	11.289841776224	11.2864144862822
CERKL	3.64431804834137	3.54759474993206	4.65158685574038	4.59705661138247	4.83511810007174	4.16414108297517	4.57625854591981	3.54824610137972
CERS1	7.35731769266906	7.07322771692087	7.13763285636104	7.40651086960991	7.39055178874307	7.54161426300263	7.51417146802421	7.34708211617859
CERS2	12.3365202424467	12.3218781212484	12.0242458516863	12.0394306544995	11.9787830932967	12.3643342757928	12.303556261461	12.3339951495718
CERS3	1.5446504302868	1.04915498583224	1.80597503705566	0.920206440533657	2.48302244389572	1.87689566938431	2.3661322452885	1.22484716351885
CERS4	8.06344570981077	8.18910474828742	8.15794588850184	8.36368829632891	8.12670933274308	7.894767617135	7.8427049063676	8.09703450042332
CERS5	9.28718730767394	9.29128746982105	9.25309952554345	9.29951066428763	9.28847803047154	9.31948603177425	9.32408589631578	9.27963469817715
CERS6	11.7162374921168	11.7499541270992	11.6062462128365	11.542719567267	11.6448614892527	11.9749180961155	12.0081382848767	11.9170565664655
CES1	0	0	0	0	0	0	0	0
CES1P1	0	0	0	0	0	0	0	0
CES1P2	0	0	0	0	0	0	0	0
CES2	10.4273196564584	10.2526913265104	9.87739781728101	9.96903701176378	9.63237097095801	10.2042312315213	10.1291381160043	10.2198224561745
CES3	8.82899004426353	8.91985099338181	8.76349647595597	8.83043441328214	8.60045900422487	9.04559650836264	9.06896275479333	9.16331592346848
CES4A	0.712913768754427	1.65013722138078	1.41383017209649	1.4775592782179	0	0	0	1.22484716351885
CES5A	0.712913768754427	0	0	0.920206440533657	0	0	0	0
CES5AP1	0	0	1.41383017209649	1.4775592782179	0	0	1.62189271010242	0
CETN1	0	0	0	0	0	0	0	0
CETN2	9.76730638027938	9.86311174915508	9.38285443362992	9.43587690772763	9.41028148158544	9.96156257747453	10.0911689297083	9.92464149330488
CETN3	9.58843510613822	9.80048165011835	10.1823249484419	10.0968012033309	10.3222301964015	9.85594805561774	9.88629471227908	9.84506631062409
CETN4P	5.49501316296628	5.22329871946471	5.49529713942603	5.42432234982279	5.76971550508552	5.45171965959218	4.57625854591981	5.26470878115507
CETP	1.1879086418442	1.65013722138078	0	0	0	1.87689566938431	0	0
CFB	3.00544016926113	1.04915498583224	2.93691942060959	3.3109014736139	2.83205955510054	1.4760667690282	2.85466528377473	2.32536356564879
CFC1	0	0	0	0	0	0	0	0
CFC1B	0	0	0	0	0	0	0	0
CFD	6.71664982268572	6.603456784377	6.89693727023172	7.18553498593626	6.60591166282414	7.19203881975824	6.94941058388007	7.00049756539623
CFDP1	10.1985031777439	10.3109306138992	10.6216457228012	10.5432030677827	10.5761387753349	10.3890755572767	10.3892782050491	10.3046422226103
CFH	2.45253710580008	0	3.22066735876512	3.75418253342668	3.11288771550381	2.6657743310832	3.63550140326393	3.54824610137972
CFHR1	2.0688620816702	2.07311837176014	2.58335250651618	3.02486723557749	3.11288771550381	2.85531689583661	3.50956001701737	2.32536356564879
CFHR2	0	0	0	0	0	0	0	0
CFHR3	4.19029906902532	3.99733254887489	4.65158685574038	4.23631820254311	4.58215699703055	3.43301414677263	3.50956001701737	3.37311197167259
CFHR4	2.0688620816702	1.65013722138078	0.873591161997045	1.4775592782179	2.83205955510054	2.44750824261155	2.3661322452885	1.22484716351885
CFHR5	0.712913768754427	0	0	0.920206440533657	0	0	0	1.22484716351885
CFI	2.0688620816702	3.25618636091704	3.99818863013059	3.43512805579921	3.88479566325159	4.36462982899663	4.1393290458084	4.64797777407727
CFL1	13.2396031981056	13.1674711567393	13.1095569187093	13.2091652410387	12.7894970951688	13.5271285222554	13.4478957744912	13.5084081992082
CFL1P1	4.5465175163169	4.48454735725361	4.69858187297248	5.08823847652701	4.83511810007174	5.15974653026452	4.57625854591981	4.92698387513169
CFL2	11.8523810261424	11.7840375430583	11.6280320885258	11.5620093957759	11.7016398024394	11.6918276143122	11.8169978999478	11.6127005379059
CFLAR	9.46991701235828	9.55598898665081	9.76321795585534	9.6384510609354	9.76261050733494	9.51486394129997	9.59024934126621	9.62572903270586
CFLAR-AS1	1.1879086418442	1.65013722138078	0	0.920206440533657	0	0	0	0
CFP	4.506511954878	4.61618028905252	3.56301579541056	3.65546847760443	2.83205955510054	3.84440525481941	3.85853866666972	4.2004564366295
CFTR	1.1879086418442	2.39979174715142	1.41383017209649	0	1.33926565560582	1.4760667690282	1.62189271010242	2.32536356564879
CG030	5.07016059524058	5.22329871946471	5.84776704672244	5.94678353938308	5.84845577286417	5.0859775750981	5.30155225786108	4.92698387513169
CGA	7.2402298038504	7.47983439290843	6.23011463642468	6.36119165194181	6.12639727578632	6.76559451695901	6.8094340805568	6.22017279141367
CGB	0	0	0	0	0	0	0	0
CGB1	0	0	1.41383017209649	1.4775592782179	1.33926565560582	2.19023094704973	1.62189271010242	0
CGB2	0	0	0	0	0	0	0	0
CGB5	1.1879086418442	1.04915498583224	1.41383017209649	1.4775592782179	0	0	1.62189271010242	0
CGB7	1.83043583819643	2.39979174715142	3.08575808552821	2.19205028328075	0	1.87689566938431	2.04148071851021	2.32536356564879
CGB8	0	0	0	0	0	0.919108427306555	1.02778590416034	0
CGGBP1	12.7794289283626	12.7387272787338	12.725350405586	12.6937443158522	12.9010675635645	12.6593873131317	12.7033959252345	12.5876102313551
CGN	9.43570851610072	9.62012510036215	9.68223431995235	9.71703832792287	9.64345475040534	9.42796348756011	9.40811099530865	9.57097573819114
CGNL1	8.20452796503661	8.36785055512978	8.91792827023663	8.77273283574679	8.79192803551403	8.47047869847963	8.46427883097993	8.53175845070865
CGREF1	3.85013292402316	3.54759474993206	2.11399113273106	3.02486723557749	2.83205955510054	2.6657743310832	2.3661322452885	2.66658107131703
CGRRF1	8.72169497358484	8.72581065274643	8.8725410288289	8.76387504547668	8.68870669685232	8.71030307418701	8.60179679737558	8.64693577872928
CH25H	1.1879086418442	1.04915498583224	0.873591161997045	0	1.33926565560582	1.87689566938431	0	1.22484716351885
CHAC1	7.53685446682333	7.61187891932349	8.90796489476014	9.10046534750997	8.73607221183497	7.85645729662822	7.96171229314119	8.15233077091882
CHAC2	9.28866235856436	9.22838046323161	9.14272945014974	9.12833896700427	9.30253081660308	8.90787950424363	8.72379903190133	8.70356599800315
CHAD	0	0	0.873591161997045	0	0	0	0	0
CHADL	2.0688620816702	1.04915498583224	1.41383017209649	0.920206440533657	0	0.919108427306555	2.04148071851021	1.22484716351885
CHAF1A	11.9385295071174	11.8631922821397	11.5852990018345	11.5615835230985	11.4869213734591	11.7785332354441	11.7248010668247	11.8533059733929
CHAF1B	10.2016385103514	10.2777619191275	10.1167943555063	10.1868122751458	10.1307309954006	10.6311711852813	10.6567827886301	10.5649414982702
CHAMP1	10.7942630727841	10.7076552167176	10.1393251619233	10.1014962554664	10.1483452598432	10.6156899235635	10.6539949040318	10.559837985067
CHAT	0	1.04915498583224	0	0	0	0	0	0
CHCHD1	9.97487626765666	9.96695501708631	9.71688833319798	9.75030529388948	9.74213382421571	9.81086555582407	9.71140469105501	9.7938218629709
CHCHD10	10.1514476166134	10.2258897302476	10.3416251538477	10.4779004467419	10.2055531130768	10.3021591147818	10.2741699654944	10.2691230990738
CHCHD2	11.8223976258274	11.7831623695968	11.8823024313231	11.8825639758136	11.6036019276368	11.8110919313467	11.8019651780476	11.8883352192864
CHCHD3	10.4299955705595	10.4331244459507	10.5352874929226	10.4922725379031	10.4237586050529	10.5791876232761	10.5438535168411	10.5914427069502
CHCHD4	9.6979516837898	9.73138362540392	9.75212239791239	9.64006549910479	9.57563761681071	9.83639757483923	9.78630224465721	9.71107171216554
CHCHD5	8.05653565303243	8.03294638581728	8.18707528430368	8.04578089056111	7.81981548618034	8.28512601876301	8.131662302813	8.13870412676483
CHCHD6	8.59627620206409	8.72216227774752	8.82832313717798	8.86121333802242	8.58903859974165	8.80242967848325	8.66961881338183	8.86122802032964
CHCHD7	9.38144326388676	9.31085188583164	9.35745426832616	9.33183585787383	9.47685676251779	9.35721232221045	9.39035350173575	9.19328658501078
CHCHD8	10.3713403731202	10.4196719688937	10.2210655105416	10.2788083600616	10.1128990125893	10.4719571488241	10.3264660859726	10.4971447070915
CHD1	12.3878311887087	12.3777320977298	12.2163791564374	12.1292461916676	12.4393598684809	12.1471784919513	12.216481813501	12.1044068496312
CHD1L	11.4608866244793	11.4711511375406	11.3359691410581	11.4282532622653	11.3216666515957	11.3667997645852	11.3932051444768	11.415625923817
CHD2	12.9045929372772	12.7546640228157	12.5982907687242	12.391556183322	12.5144798306799	12.2938976838995	12.3738614048498	12.3679707440519
CHD3	12.4660187308042	12.3933011020299	11.9421092227165	11.8664486035967	11.8608722840819	11.9572481136347	11.9430146383701	11.9781089243146
CHD4	13.3620916910359	13.3892901191649	13.2826752310009	13.2414292505237	13.1477191232455	13.4611862587367	13.4843178217246	13.5414706486698
CHD5	6.71664982268572	6.86401629293678	6.39612179194539	6.4956728802191	5.99410952932413	6.15754422389783	6.33975637507182	6.56394336126714
CHD6	11.0950010554014	11.1874213908695	11.3785295815722	11.2157249847091	11.2662781998382	10.9109755264327	10.9827969920303	11.0584431081759
CHD7	11.1959252741334	11.115540766787	10.9830804906068	10.8131061053219	10.8824652748716	10.6295493798438	10.7820844494661	10.7239645427868
CHD8	12.4416954010034	12.3484492977915	12.1922094427142	12.090508875236	12.1980737628227	12.1885199084986	12.2550142843251	12.2026348686175
CHD9	10.4340001584916	10.5713444406845	10.9200336624273	10.7184750815208	11.0248876651738	10.4287820817749	10.5558513612127	10.4537825907541
CHDH	8.44044685361498	8.63559760475648	8.7157488069418	8.75496253442291	8.4695684159844	8.66034785267004	8.63986859929102	8.72652122010603
CHEK1	11.2880378517785	11.2419442614605	11.2621201504019	11.2446643066302	11.3832952605873	11.2492168596735	11.1791438696728	11.1723364669742
CHEK2	9.77469365869585	9.86972253815724	9.84903803588826	9.84293621683717	9.87502420762839	9.91970912673556	10.010642271945	9.98109157054975
CHEK2P2	0	0	0	0	0	0.919108427306555	1.02778590416034	0
CHERP	11.8305218383908	11.7588846662101	11.357635085541	11.5165919133057	11.2189023795358	11.7069016326328	11.6988860676015	11.7149547432167
CHFR	9.34504374250951	9.33015453428648	9.48020617983326	9.5224515347116	9.50143198539649	9.27037679319895	9.12372445353111	9.19986301745196
CHGA	5.04245007069403	4.55186459265498	3.99818863013059	4.69970762834148	4.98205804326593	3.84440525481941	3.37156373404015	3.84529621395647
CHGB	6.79346849069674	6.92875963551937	6.6915734298076	6.61868033723715	6.53626271640264	5.83616702085764	5.51325035627766	5.83710786899788
CHI3L1	0	0	0.873591161997045	0	0	0	0	0
CHI3L2	1.5446504302868	0	0.873591161997045	0.920206440533657	1.33926565560582	0.919108427306555	1.62189271010242	1.22484716351885
CHIA	0	0	0	0	0	0	0	0
CHIC1	9.28571074710744	9.31812067755391	9.2172395558299	9.18252083983194	9.41998240613953	9.01362397701779	9.16608475598228	9.07306335703348
CHIC2	8.51291190695111	8.38179265686741	8.7157488069418	8.57085784428063	8.47578282705188	8.36526910431832	8.23973648621381	8.37205883128931
CHID1	10.3920734295266	10.2864347039313	10.0650557037597	10.1026676349727	9.90065607908602	10.1756211640789	10.0897942306952	10.0717234274241
CHIT1	0	0	0	0	0	0	0	0
CHKA	9.64595968085453	9.51861864819155	9.2570294976841	9.31171764571693	9.32679855300233	9.47387666414065	9.34036241806414	9.37860160761368
CHKB	5.04245007069403	5.04786655284784	5.35566695370157	5.29912010528304	4.83511810007174	5.42204720745382	5.69782234482048	5.83710786899788
CHKB-CPT1B	0	2.07311837176014	0.873591161997045	0	0	1.4760667690282	0	0
CHL1	0	1.04915498583224	0	0	0	0.919108427306555	1.02778590416034	0
CHM	10.6859318787119	10.6853441230644	10.0390442253685	9.95872390559248	10.0908007344948	10.4800793230451	10.428958710098	10.4524062986317
CHML	12.1979745916048	12.1821411569565	12.0940146236114	11.9981691678165	12.3269813946468	12.2203836708618	12.2946341169162	12.1627966250672
CHMP1A	10.3615620262304	10.2802451822681	10.0971981598502	10.0730939796523	9.86558945291407	10.5580286718963	10.4256933693103	10.5559984674503
CHMP1B	10.6392895443991	10.6123261730779	10.5720317627492	10.6415809489814	10.6753221871057	10.4917312095099	10.45908403204	10.3876341460276
CHMP2A	10.3762048048433	10.4353543804248	10.713887969726	10.562060743795	10.5601434600598	10.5909024768901	10.5408384004536	10.6211454478695
CHMP2B	11.574385679204	11.6396906958704	11.4874983365123	11.3802796522506	11.6219296883237	11.5803959698585	11.6187018730223	11.4518913852003
CHMP3	5.94756255360256	6.26531572644352	5.67053104454018	5.76932648048281	5.92312001209678	6.15754422389783	6.30226343885218	5.61891541990137
CHMP4A	9.55450387657745	9.48886846435109	9.01858853162275	8.91820988187231	9.03435036208281	9.37667897071375	9.32642238672361	9.19986301745196
CHMP4B	11.0049953583514	10.9483886506404	10.64732517268	10.693037142861	10.5645234358964	10.9889386021524	10.9536198509159	10.9794223891368
CHMP4C	6.81819187419135	6.69563859975165	7.38753141210522	7.15875492427912	7.23804206556689	7.03428358513757	7.03189796645395	6.90713477252954
CHMP5	9.76412878749787	9.72956762420584	9.760452056203	9.67040147862746	10.1208515612729	9.79937131831401	9.83141820238289	9.74968228375272
CHMP6	9.25736508590923	9.33494011131438	9.01627169907913	9.00596689874683	8.84570169146136	9.54614791607922	9.52461239376375	9.42985243320685
CHMP7	10.2815944891714	10.262771903583	10.1361279382016	10.0647035501227	10.0392817335411	10.284747696827	10.2620153818622	10.1519182179237
CHN1	10.1335010293749	10.0824399208571	10.1297121553725	10.1801696162883	10.1905181203302	10.3775271787664	10.3461743502678	10.4119117491583
CHN2	7.98555132130741	7.63534613771081	8.10223672207573	8.09369616754042	8.26947838098725	8.12399337383024	8.23973648621381	8.11105852985005
CHODL	5.55508018555887	5.64928788041265	5.84776704672244	5.92575893805412	6.27633377025185	5.94449190344053	5.69782234482048	5.93496012411499
CHODL-AS1	0	0	0	0	0	0	0	0
CHORDC1	10.8412578118717	10.7593008976566	10.4225854432709	10.3307160318003	10.7769575357847	10.6376402367612	10.5785720201317	10.4246010893521
CHP	10.8250848643045	10.6946823794545	10.3443983210133	10.3495864765317	10.3205048012257	10.8676058094893	10.7820844494661	10.7809977970039
CHP2	2.88579151583808	2.66598102429364	5.13425945931182	4.64929490885873	5.11540573190438	3.75202586634323	4.37427182939379	3.97364576881354
CHPF	9.82435517753327	9.93263824741433	9.73108538495931	9.7636964581328	9.52259717949404	9.56493722326046	9.44942919604217	9.58611571794717
CHPF2	10.9681883484664	10.9569509636026	10.2830861731118	10.268407668886	10.1188675300184	10.6327911696135	10.5598285719033	10.5851769084647
CHPT1	10.721862032326	10.6974721102394	10.4867461464697	10.5915626592734	10.6726196333942	10.7305921813022	10.6961615334606	10.6357705978952
CHRAC1	10.5529306274935	10.4975004789429	10.4391113243383	10.3594200282864	10.3187773400877	10.6945922987335	10.6153438216713	10.5851769084647
CHRD	6.07612227592474	6.41744882176076	7.41593161311655	7.53006706496637	7.37733457492056	6.54933679213165	6.44672106142973	6.71849775327482
CHRDL1	7.42862659750253	7.60397091229922	7.07667769924992	7.34449012440466	7.2084938058091	7.02444402028854	7.08805740992325	6.90713477252954
CHRDL2	1.5446504302868	1.04915498583224	2.58335250651618	0	0	0.919108427306555	1.02778590416034	1.22484716351885
CHRFAM7A	5.70401149239576	5.55399478441568	6.58305043247783	6.15984104877534	6.09444506711294	6.06458174456845	5.86143689449822	6.11275539135074
CHRM1	0	0	0	0	0	0.919108427306555	1.02778590416034	0
CHRM2	0	0	0	0	0	0	0	0
CHRM3	5.25052400024698	5.3796924588417	6.09612810024761	5.64619818943396	5.88627085374656	5.61797730766362	5.96103690702901	5.99669205739772
CHRM4	3.11592131492934	2.66598102429364	4.27118629096734	4.23631820254311	4.02699914944858	3.022824210293	2.85466528377473	3.17374168667653
CHRM5	0.712913768754427	1.65013722138078	1.80597503705566	1.87859124116955	2.0216395901114	2.19023094704973	0	0
CHRNA1	0	0	2.11399113273106	0	0	0	0	0
CHRNA10	5.5937789819059	5.52077841684323	3.92102740881437	3.54950071307861	2.83205955510054	5.19526308837756	5.09780328515206	5.16067735508346
CHRNA2	0	1.04915498583224	0	0	0	0	0	0
CHRNA3	6.27971919454832	6.47060244546091	6.6915734298076	6.99682732869916	6.65054374405921	6.35889057970566	6.56224775959395	6.39082287880949
CHRNA4	3.78473689157613	4.61618028905252	5.06421469705658	5.64619818943396	4.27520819417733	4.42571212474865	3.63550140326393	4.56889654178025
CHRNA5	9.877274200209	9.90232959217695	9.95686408678575	9.97032098176876	10.1905181203302	9.86837774854743	9.91141402042448	9.95411543810962
CHRNA6	1.1879086418442	0	1.41383017209649	2.19205028328075	2.0216395901114	1.87689566938431	2.3661322452885	1.87759261098564
CHRNA7	5.57455933672073	5.67970304058548	5.49529713942603	5.08823847652701	5.68642834761617	5.59156442057123	5.18278580941238	5.93496012411499
CHRNA9	2.75531515405454	2.07311837176014	4.55273891730398	4.69970762834148	4.58215699703055	3.30880694344838	3.21895815066636	3.70440299750863
CHRNB1	8.17292778206117	8.25118014372383	8.53981495164249	8.69098397984457	8.48813191540469	8.46685039234325	8.63986859929102	8.56270240443391
CHRNB2	3.56862695381746	3.0849524356137	3.34403279619348	2.85732465598534	2.48302244389572	3.75202586634323	3.04827968281641	3.84529621395647
CHRNB3	0.712913768754427	0	0	0	0	0	0	0
CHRNB4	2.88579151583808	4.09083326354718	3.92102740881437	4.92831062710077	3.88479566325159	4.16414108297517	3.63550140326393	3.84529621395647
CHRND	0.712913768754427	1.04915498583224	0	0	0	1.4760667690282	0	1.22484716351885
CHRNE	2.27341665713308	2.39979174715142	3.34403279619348	3.43512805579921	3.34785692413047	2.44750824261155	2.63097942038722	3.37311197167259
CHRNG	0.712913768754427	0	0	0.920206440533657	0	0	0	0
CHST1	3.40417677240018	4.55186459265498	5.80545723972659	5.74552717849177	5.11540573190438	4.54062611436555	4.30012884327738	5.04855727581457
CHST10	9.95178622116548	10.0199213846673	9.59332777236628	9.64167813266726	9.54641176543832	9.9460094737636	9.94829149307822	9.82180498253964
CHST11	9.21765108772243	9.27643805427176	9.38285443362992	9.32382220700558	9.44869983092281	8.89443704011053	8.75535663699967	8.94582108143226
CHST12	8.84311316671604	8.74031258447499	8.57487209754919	8.597691930587	8.53649760595069	8.76746218773857	8.57059901892188	8.65652986716018
CHST13	4.33437786064745	4.9514427302838	4.50065343085979	4.64929490885873	4.48691701489513	3.65332404462655	3.9583321963669	4.2004564366295
CHST14	9.11330258117837	9.14636230026629	8.8699771558997	8.98579327002967	8.66170467062511	8.98600561399299	8.98862695719258	8.96525172801962
CHST15	9.47769740610645	9.42970056564747	9.5101524378678	9.62220652953191	9.54049487130343	9.45385464593644	9.4664784322547	9.47121315940154
CHST2	7.54675073226486	7.50553092286492	7.61890836292881	7.73128845795543	7.84883412188986	7.70452963101067	7.76903506112389	7.79217622423193
CHST3	9.08811125841055	9.31570181388364	9.32599763530724	9.40772112746423	9.34388608053635	9.16683956109372	9.23237300976185	9.12926826356961
CHST4	4.58544360018641	5.22329871946471	4.78821460583114	4.92831062710077	4.27520819417733	3.65332404462655	4.1393290458084	4.0915037232467
CHST5	2.61185458961585	2.66598102429364	2.36767577881156	3.43512805579921	3.34785692413047	3.022824210293	3.21895815066636	3.17374168667653
CHST6	7.15221977288353	7.39071516575219	8.14951402194819	8.14462763375118	8.08666604549176	7.44164606900222	7.49767981719394	7.5147040734643
CHST7	6.32642578193214	5.76728064168368	6.84566397954805	6.83709843718316	6.77670899932504	6.26172710890191	6.00837167718038	5.96615624896646
CHST8	6.71664982268572	6.82372812523419	6.75963684387927	7.07529632753465	6.89272277626628	6.89002001606899	6.99712209028599	7.00049756539623
CHST9	5.73896023117835	5.55399478441568	6.79250107643155	6.68274198295904	6.94740896714752	6.35889057970566	6.16278824936738	6.43608919515584
CHST9-AS1	0	0	0	0	0	0	0	0
CHSY1	11.0192815086309	10.9792837308005	10.9212724518258	10.8428516876405	10.8836342503041	10.9971371081592	10.9989992539256	10.8825971996511
CHSY3	7.17791808364331	7.26596561869087	7.47785888717783	7.4876568723459	7.51646252640427	6.93273093265179	6.97346356207254	6.89096954946205
CHTF18	9.44632086188362	9.7149567303936	9.26485747073388	9.51190958892029	9.27428701352	9.25152111821913	9.21482366692353	9.21617412743977
CHTF8	11.4291382554399	11.3878235967591	11.000766566456	11.0354861990851	10.845749080894	11.118305331206	11.1668100858865	11.1367908819082
CHTOP	12.3413256324466	12.2883463713591	11.9252289484288	11.9485444491345	11.8076716204601	12.0541280736603	11.9727778097368	12.072062520635
CHUK	11.1192446345849	11.0508393887404	10.9669754983745	10.8877104885391	10.962088502164	10.5884001467847	10.6143880542818	10.5418321612413
CHURC1	9.57882162733543	9.59640692511894	9.11268123177972	9.18252083983194	9.14377351245676	9.37861126641317	9.40147752238377	9.28273561705224
CHURC1-FNTB	2.45253710580008	1.04915498583224	2.36767577881156	1.87859124116955	3.54986316065919	1.4760667690282	0	2.32536356564879
CIAO1	12.2303805238128	12.2285263392515	12.0648862219775	12.0672972742653	12.0523555181198	12.2936416882096	12.266011041602	12.2172950904957
CIAPIN1	9.76200649742977	9.69089383087172	9.45305520561593	9.45984186214005	9.34727943307952	9.61824550138696	9.63429209077702	9.54279959497702
